datetime,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2025-06-05 15:00:00,,23171.53260515564,,,,21002.352001374104,25340.713208937173,,,,458.96739484435966,-1710.2132089371735,2628.1479986258964,,,
2025-06-05 16:00:00,,23485.998480297636,,,,21316.833123119162,25655.16383747611,,,,2603.001519702364,433.8361625238904,4772.166876880838,,,
2025-06-05 17:00:00,,25980.271465488277,,,,23811.12034118125,28149.422589795304,,,,2205.2285345117234,36.07741020469621,4374.379658818751,,,
2025-06-05 18:00:00,,28037.255634241257,,,,25868.117796831215,30206.393471651303,,,,924.7443657587428,-1244.3934716513031,3093.882203168785,,,
2025-06-05 19:00:00,,28803.071032280808,,,,26633.945598976094,30972.19646558552,,,,-126.07103228080814,-2295.196465585519,2043.0544010239064,,,
2025-06-05 20:00:00,,28618.954293227027,,,,26449.840440159103,30788.06814629495,,,,-167.45429322702694,-2336.5681462949506,2001.6595598408967,,,
2025-06-05 21:00:00,,28236.607883417957,,,,26067.504841673937,30405.71092516198,,,,-305.60788341795705,-2474.7109251619804,1863.4951583260627,,,
2025-06-05 22:00:00,,27468.210684688387,,,,25299.117736615142,29637.30363276163,,,,-1838.2106846883871,-4007.3036327616283,330.88226338485765,,,
2025-06-05 23:00:00,,25189.74644007431,,,,23020.662915834993,27358.829964313623,,,,-2276.2464400743083,-4445.329964313623,-107.16291583499333,,,
2025-06-06 00:00:00,,22761.24061706318,,,,20592.165891428416,24930.315342697948,,,,-1283.2406170631803,-3452.315342697948,885.8341085715838,,,
2025-06-06 01:00:00,,21490.524341403205,,,,19321.45783076053,23659.59085204588,,,,-607.5243414032047,-2776.5908520458797,1561.5421692394702,,,
2025-06-06 02:00:00,,20848.766002804856,,,,18679.707162371225,23017.824843238486,,,,-443.2660028048558,-2612.324843238486,1725.7928376287746,,,
2025-06-06 03:00:00,,20348.94332280115,,,,18179.89164402435,22517.995001577954,,,,-720.4433228011512,-2889.495001577954,1448.6083559756516,,,
2025-06-06 04:00:00,,19698.013865197296,,,,17528.968873333204,21867.058857061387,,,,-442.5138651972957,-2611.5588570613872,1726.531126666796,,,
2025-06-06 05:00:00,,19549.201875262213,,,,17380.163127115768,21718.24062340866,,,,-143.70187526221343,-2312.7406234086593,2025.3368728842324,,,
2025-06-06 06:00:00,,20368.03475784731,,,,18199.001839665874,22537.067676028742,,,,1324.4652421526916,-844.5676760287424,3493.4981603341257,,,
2025-06-06 07:00:00,,22939.2236422706,,,,20770.196167779304,25108.2511167619,,,,1025.776357729399,-1143.2511167619014,3194.8038322206958,,,
2025-06-06 08:00:00,,24993.14042044911,,,,22824.118029018373,27162.162811879847,,,,-742.6404204491082,-2911.662811879847,1426.381970981627,,,
2025-06-06 09:00:00,,25328.52866717814,,,,23159.511022114424,27497.54631224185,,,,-1769.5286671781396,-3938.5463122418514,399.4889778855759,,,
2025-06-06 10:00:00,,24672.88922781206,,,,22503.87601476335,26841.902440860766,,,,-2493.3892278120584,-4662.402440860766,-324.3760147633511,,,
2025-06-06 11:00:00,,23436.70758412269,,,,21267.698509590966,25605.71665865442,,,,-2133.7075841226906,-4302.716658654419,35.30149040903416,,,
2025-06-06 12:00:00,,22608.43758621445,,,,20439.432376167813,24777.442796261086,,,,-1769.9375862144516,-3938.942796261086,399.06762383218665,,,
2025-06-06 13:00:00,,22073.400744467966,,,,19904.399143045735,24242.402345890197,,,,-2196.9007444679664,-4365.9023458901975,-27.8991430457354,,,
2025-06-06 14:00:00,,21123.202258190617,,,,18954.20402649503,23292.200489886207,,,,-1542.2022581906167,-3711.200489886207,626.7959735049699,,,
2025-06-06 15:00:00,,20843.64928635101,,,,18674.654201319696,23012.64437138233,,,,-1353.1492863510102,-3522.1443713823282,815.8457986803041,,,
2025-06-06 16:00:00,,21248.249980244625,,,,19079.257833598407,23417.24212689084,,,,191.75001975537452,-1977.2421268908402,2360.742166401593,,,
2025-06-06 17:00:00,,23147.326990645404,,,,20978.337587906353,25316.316393384455,,,,457.1730093545957,-1711.8163933844553,2626.1624120936467,,,
2025-06-06 18:00:00,,24905.470753305515,,,,22736.483912880478,27074.457593730553,,,,455.52924669448475,-1713.4575937305526,2624.516087119522,,,
2025-06-06 19:00:00,,26108.422801903555,,,,23939.43835422882,28277.40724957829,,,,-49.4228019035545,-2218.4072495782893,2119.5616457711803,,,
2025-06-06 20:00:00,,26540.89777961223,,,,24371.91556635518,28709.879992869282,,,,-972.8977796122308,-3141.8799928692824,1196.0844336448208,,,
2025-06-06 21:00:00,,25974.782093023023,,,,23805.801966336945,28143.7622197091,,,,-324.28209302302275,-2493.2622197091005,1844.698033663055,,,
2025-06-06 22:00:00,,25481.35103291985,,,,23312.372854748377,27650.329211091324,,,,-1006.8510329198507,-3175.8292110913244,1162.127145251623,,,
2025-06-06 23:00:00,,23922.154665974114,,,,21753.178307401926,26091.1310245463,,,,-1551.1546659741143,-3720.131024546299,617.8216925980742,,,
2025-06-07 00:00:00,,21947.914654238262,,,,19778.939994884993,24116.88931359153,,,,-1209.9146542382623,-3378.8893135915314,959.0600051150068,,,
2025-06-07 01:00:00,,20531.4366313682,,,,18362.463558822627,22700.409703913778,,,,-146.43663136820032,-2315.409703913778,2022.5364411773735,,,
2025-06-07 02:00:00,,20155.4528708638,,,,17986.481280155633,22324.424461571965,,,,-389.45287086379903,-2558.4244615719654,1779.5187198443673,,,
2025-06-07 03:00:00,,19489.159535833496,,,,17320.189328940283,21658.12974272671,,,,-336.1595358334962,-2505.129742726709,1832.8106710597167,,,
2025-06-07 04:00:00,,18926.998323164848,,,,16758.029408551607,21095.967237778088,,,,-585.9983231648475,-2754.967237778088,1582.970591448393,,,
2025-06-07 05:00:00,,18304.15280480067,,,,16135.185096990095,20473.12051261124,,,,-305.1528048006694,-2474.12051261124,1863.8149030099048,,,
2025-06-07 06:00:00,,18526.413583763107,,,,16357.447002934314,20695.3801645919,,,,150.58641623689255,-2018.3801645919011,2319.552997065686,,,
2025-06-07 07:00:00,,19545.667511347616,,,,17376.701982961484,21714.633039733748,,,,419.3324886523842,-1749.6330397337479,2588.2980170385163,,,
2025-06-07 08:00:00,,20618.917465862403,,,,18449.952920311815,22787.88201141299,,,,701.5825341375967,-1467.3820114129885,2870.5470796881855,,,
2025-06-07 09:00:00,,21551.554422227582,,,,19382.590794510834,23720.518049944327,,,,272.4455777724179,-1896.5180499443268,2441.409205489166,,,
2025-06-07 10:00:00,,21733.165333567187,,,,19564.202562983068,23902.12810415131,,,,503.3346664328128,-1665.6281041513103,2672.2974370169322,,,
2025-06-07 11:00:00,,21931.212613978547,,,,19762.250643841617,24100.17458411548,,,,254.78738602145313,-1914.1745841154807,2423.7493561583833,,,
2025-06-07 12:00:00,,21864.66532126088,,,,19695.70409863565,24033.62654388611,,,,-34.665321260879864,-2203.6265438861083,2134.2959013643485,,,
2025-06-07 13:00:00,,21416.701494790595,,,,19247.740970243314,23585.662019337877,,,,-16.20149479059546,-2185.1620193378767,2152.759029756686,,,
2025-06-07 14:00:00,,21070.26706248507,,,,18901.307189851937,23239.2269351182,,,,380.2329375149311,-1788.7269351182003,2549.1928101480626,,,
2025-06-07 15:00:00,,20987.875623570373,,,,18818.916359741146,23156.834887399596,,,,960.1243764296269,-1208.8348873995965,3129.083640258854,,,
2025-06-07 16:00:00,,21837.630609182557,,,,19668.671913898474,24006.589304466645,,,,922.3693908174428,-1246.5893044666445,3091.3280861015264,,,
2025-06-07 17:00:00,,22791.985454031357,,,,20623.027289696423,24960.94361836629,,,,1992.0145459686428,-176.94361836629105,4160.972710303577,,,
2025-06-07 18:00:00,,24712.253508447273,,,,22543.295839952098,26881.21117694245,,,,879.7464915527271,-1289.2111769424482,3048.7041600479024,,,
2025-06-07 19:00:00,,25467.455884064046,,,,23298.498678621298,27636.41308950679,,,,-554.4558840640457,-2723.41308950679,1614.5013213787024,,,
2025-06-07 20:00:00,,24850.670547935755,,,,22681.713774926546,27019.62732094497,,,,-284.17054793575517,-2453.1273209449682,1884.7862250734543,,,
2025-06-07 21:00:00,,24553.324619822473,,,,22384.36825065287,26722.28098899207,,,,-112.82461982247332,-2281.780988992072,2056.131749347129,,,
2025-06-07 22:00:00,,24152.26089347182,,,,21983.304901438918,26321.21688550472,,,,-982.2608934718191,-3151.2168855047203,1186.695098561082,,,
2025-06-07 23:00:00,,22720.80677733288,,,,20551.85113749968,24889.76241716608,,,,-1697.8067773328803,-3866.762417166079,471.1488625003185,,,
2025-06-08 00:00:00,,20704.755957875306,,,,18535.80064695391,22873.711268796706,,,,-791.7559578753062,-2960.7112687967056,1377.1993530460895,,,
2025-06-08 01:00:00,,19755.640703298926,,,,17586.68569954145,21924.595707056404,,,,-658.6407032989264,-2827.5957070564036,1510.3143004585509,,,
2025-06-08 02:00:00,,18989.28550159296,,,,16820.33078468967,21158.240218496252,,,,-863.2855015929599,-3032.240218496252,1305.6692153103286,,,
2025-06-08 03:00:00,,18084.343832585575,,,,15915.389383569765,20253.298281601383,,,,-882.343832585575,-3051.2982816013828,1286.6106164302346,,,
2025-06-08 04:00:00,,17168.59860273393,,,,14999.6444038931,19337.552801574766,,,,-376.09860273393133,-2545.052801574766,1792.8555961068996,,,
2025-06-08 05:00:00,,16753.047377678457,,,,14584.093412471337,18922.001342885575,,,,-712.0473776784565,-2881.0013428855746,1456.9065875286633,,,
2025-06-08 06:00:00,,16319.667129151876,,,,14150.713382130998,18488.620876172754,,,,-101.667129151876,-2270.620876172754,2067.286617869002,,,
2025-06-08 07:00:00,,16767.98940830279,,,,14599.035865042117,18936.942951563462,,,,-162.48940830279025,-2331.442951563462,2006.4641349578833,,,
2025-06-08 08:00:00,,17412.77984900657,,,,15243.82649603397,19581.733201979172,,,,-725.7798490065688,-2894.733201979172,1443.1735039660307,,,
2025-06-08 09:00:00,,17630.69186708232,,,,15461.73869181646,19799.645042348184,,,,-853.1918670823216,-3022.145042348184,1315.7613081835407,,,
2025-06-08 10:00:00,,17834.582948015184,,,,15665.629938706632,20003.53595732374,,,,-978.5829480151842,-3147.53595732374,1190.370061293368,,,
2025-06-08 11:00:00,,17898.54493234358,,,,15729.592078019788,20067.497786667373,,,,-508.5449323435787,-2677.4977866673726,1660.4079219802115,,,
2025-06-08 12:00:00,,18244.267990654047,,,,16075.315281067982,20413.220700240112,,,,11.232009345952974,-2157.720700240112,2180.184718932018,,,
2025-06-08 13:00:00,,18819.94241991856,,,,16650.98984550072,20988.8949943364,,,,-375.9424199185596,-2544.8949943363987,1793.0101544992795,,,
2025-06-08 14:00:00,,19006.65357844674,,,,16837.701130260357,21175.606026633122,,,,-248.15357844674145,-2417.1060266331224,1920.7988697396431,,,
2025-06-08 15:00:00,,19349.459891304774,,,,17180.507561003964,21518.412221605584,,,,64.04010869522608,-2104.912221605584,2232.992438996036,,,
